MMSI,DATA ESTRAZIONE,ORA ESTRAZIONE,PORTO,RETRY_COUNT
224018930,2025-09-14,05:10:57,Oran,0
271049308,2025-09-14,05:10:57,Oran,0
352002374,2025-09-14,05:10:57,Oran,0
373875000,2025-09-14,05:10:57,Oran,0
352003770,2025-09-14,05:10:57,Oran,0
636014926,2025-09-14,05:10:57,Oran,0
667002297,2025-09-14,05:10:57,Oran,0
636014524,2025-09-14,05:10:57,Oran,0
605000000,2025-09-14,05:10:57,Oran,0
605086011,2025-09-14,05:10:57,Oran,0
605126910,2025-09-14,05:10:57,Oran,0
605176080,2025-09-14,05:10:57,Arzew,0
311001308,2025-09-14,05:10:57,Arzew,0
605076052,2025-09-14,05:10:57,Arzew,0
563216300,2025-09-14,05:10:57,Arzew,0
605106423,2025-09-14,05:10:57,Arzew,0
563128100,2025-09-14,05:10:57,Arzew,0
605176020,2025-09-14,05:10:57,Arzew,0
314781000,2025-09-14,05:10:57,Arzew,0
538005411,2025-09-14,05:10:57,Arzew,0
605116740,2025-09-14,05:10:57,Arzew,0
255806435,2025-09-14,05:10:57,Arzew,0
605266428,2025-09-14,05:10:57,Arzew,0
477809900,2025-09-14,05:10:57,Mohammedia,0
242163100,2025-09-14,05:10:57,Mohammedia,0
242091000,2025-09-14,05:10:57,Mohammedia,0
242125100,2025-09-14,05:10:57,Mohammedia,0
242924000,2025-09-14,05:10:57,Mohammedia,0
242092000,2025-09-14,05:10:57,Mohammedia,0
2424145,2025-09-14,05:10:57,Mohammedia,0
992425400,2025-09-14,05:10:57,Mohammedia,0
992429400,2025-09-14,05:10:57,Mohammedia,0
538011331,2025-09-14,05:10:57,Mohammedia,0
992422400,2025-09-14,05:10:57,Mohammedia,0
992426400,2025-09-14,05:10:57,Mohammedia,0
992424400,2025-09-14,05:10:57,Mohammedia,0
992427400,2025-09-14,05:10:57,Mohammedia,0
242999999,2025-09-14,05:10:57,El Jadida,0
636024210,2025-09-14,05:10:57,El Jorf Lasfar,0
255779000,2025-09-14,05:10:57,El Jorf Lasfar,0
256442000,2025-09-14,05:10:57,El Jorf Lasfar,0
246645000,2025-09-14,05:10:57,El Jorf Lasfar,0
636015094,2025-09-14,05:10:57,El Jorf Lasfar,0
636020560,2025-09-14,05:10:57,El Jorf Lasfar,0
355959000,2025-09-14,05:10:57,El Jorf Lasfar,0
538009587,2025-09-14,05:10:57,El Jorf Lasfar,0
355612000,2025-09-14,05:10:57,El Jorf Lasfar,0
405000420,2025-09-14,05:10:57,El Jorf Lasfar,0
636018663,2025-09-14,05:10:57,El Jorf Lasfar,0
636015783,2025-09-14,05:10:57,El Jorf Lasfar,0
636024691,2025-09-14,05:10:57,El Jorf Lasfar,0
563046800,2025-09-14,05:10:57,El Jorf Lasfar,0
374742000,2025-09-14,05:10:57,El Jorf Lasfar,0
636019703,2025-09-14,05:10:57,El Jorf Lasfar,0
242501400,2025-09-14,05:10:57,El Jorf Lasfar,0
2422101,2025-09-14,05:10:57,El Jorf Lasfar,0
242126100,2025-09-14,05:10:57,El Jorf Lasfar,0
242500400,2025-09-14,05:10:57,El Jorf Lasfar,0
210258000,2025-09-14,05:10:57,Casablanca,0
224627000,2025-09-14,05:10:57,Casablanca,0
353729000,2025-09-14,05:10:57,Casablanca,0
242830300,2025-09-14,05:10:57,Casablanca,0
244224000,2025-09-14,05:10:57,Casablanca,0
563223500,2025-09-14,05:10:57,Casablanca,0
242430400,2025-09-14,05:10:57,Casablanca,0
636019454,2025-09-14,05:10:57,Casablanca,0
352978176,2025-09-14,05:10:57,Casablanca,0
314877000,2025-09-14,05:10:57,Casablanca,0
242496400,2025-09-14,05:10:57,Casablanca,0
636020345,2025-09-14,05:10:57,Casablanca,0
563073100,2025-09-14,05:10:57,Casablanca,0
256243000,2025-09-14,05:10:57,Casablanca,0
354745000,2025-09-14,05:10:57,Casablanca,0
255848000,2025-09-14,05:10:57,Casablanca,0
319192100,2025-09-14,05:10:57,Casablanca,0
212390000,2025-09-14,05:10:57,Casablanca,0
242414400,2025-09-14,05:10:57,Casablanca,0
341145001,2025-09-14,05:10:57,Casablanca,0
354760000,2025-09-14,05:10:57,Casablanca,0
242416400,2025-09-14,05:10:57,Casablanca,0
242177100,2025-09-14,05:10:57,Casablanca,0
245383000,2025-09-14,05:10:57,Casablanca,0
376937000,2025-09-14,05:10:57,Casablanca,0
242133100,2025-09-14,05:10:57,Casablanca,0
242152100,2025-09-14,05:10:57,Casablanca,0
242000321,2025-09-14,05:10:57,Casablanca,0
242134100,2025-09-14,05:10:57,Casablanca,0
242000201,2025-09-14,05:10:57,Casablanca,0
334410000,2025-09-14,05:10:57,Casablanca,0
242176100,2025-09-14,05:10:57,Casablanca,0
242583000,2025-09-14,05:10:57,Casablanca,0
2420000,2025-09-14,05:10:57,Casablanca,0
620999546,2025-09-14,05:10:57,Casablanca,0
242575000,2025-09-14,05:10:57,Casablanca,0
563272500,2025-09-14,05:10:57,Casablanca,0
210836000,2025-09-14,05:10:57,Tanger,0
242894300,2025-09-14,05:10:57,Tanger,0
242344400,2025-09-14,05:10:57,Tanger,0
242228000,2025-09-14,05:10:57,Tanger,0
228135520,2025-09-14,05:10:57,Tanger,0
232051047,2025-09-14,05:10:57,Tanger,0
503107370,2025-09-14,05:10:57,Tanger,0
242188100,2025-09-14,05:10:57,Tanger,0
242132100,2025-09-14,05:10:57,Tanger,0
2422100,2025-09-14,05:10:57,Tanger,0
512010784,2025-09-14,05:10:57,Tanger,0
242049100,2025-09-14,05:10:57,Tanger,0
316009361,2025-09-14,05:10:57,Tanger,0
242015400,2025-09-14,05:10:57,Tanger,0
242005100,2025-09-14,05:10:57,Tanger,0
242019100,2025-09-14,05:10:57,Tanger,0
636021601,2025-09-14,05:10:57,Tanger Med ,0
242905000,2025-09-14,05:10:57,Tanger Med ,0
242903000,2025-09-14,05:10:57,Tanger Med ,0
242533400,2025-09-14,05:10:57,Tanger Med ,0
256745000,2025-09-14,05:10:57,Tanger Med ,0
210564000,2025-09-14,05:10:57,Tanger Med ,0
242354400,2025-09-14,05:10:57,Tanger Med ,0
242386400,2025-09-14,05:10:57,Tanger Med ,0
229115000,2025-09-14,05:10:57,Tanger Med ,0
538001657,2025-09-14,05:10:57,Tanger Med ,0
563186600,2025-09-14,05:10:57,Tanger Med ,0
242904000,2025-09-14,05:10:57,Tanger Med ,0
538009411,2025-09-14,05:10:57,Tanger Med ,0
242562300,2025-09-14,05:10:57,Tanger Med ,0
538009674,2025-09-14,05:10:57,Agadir,0
255806143,2025-09-14,05:10:57,Agadir,0
242017400,2025-09-14,05:10:57,Agadir,0
242377400,2025-09-14,05:10:57,Agadir,0
242531300,2025-09-14,05:10:57,Agadir,0
242562000,2025-09-14,05:10:57,Agadir,0
242000000,2025-09-14,05:10:57,Agadir,0
242907000,2025-09-14,05:10:57,Agadir,0
242958300,2025-09-14,05:10:57,Agadir,0
242111400,2025-09-14,05:10:57,Agadir,0
242449400,2025-09-14,05:10:57,Agadir,0
209649000,2025-09-14,05:10:57,Tanger Med,0
224093000,2025-09-14,05:10:57,Tanger Med,0
353468000,2025-09-14,05:10:57,Tanger Med,0
242087000,2025-09-14,05:10:57,Kenitra,0
311000985,2025-09-14,05:10:57,Safi,0
636014925,2025-09-14,05:10:57,Safi,0
636020528,2025-09-14,05:10:57,Safi,0
256654000,2025-09-14,05:10:57,Safi,0
992420013,2025-09-14,05:10:57,Safi,0
242191400,2025-09-14,05:10:57,Nador,0
242530300,2025-09-14,05:10:57,Nador,0
